placeDcid,placeName,Date:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Value:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Source:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Date:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Value:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Source:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Date:Percent_Person_Obesity,Value:Percent_Person_Obesity,Source:Percent_Person_Obesity,Date:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Value:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Source:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
geoId/12081,Manatee County,2020,61529,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,15451,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,28.3,https://www.cdc.gov/places/index.html,2018,12599063000,https://www.bea.gov/,2020,194960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13285,Troup County,2020,18009,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3020,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.3,https://www.cdc.gov/places/index.html,2018,3689303000,https://www.bea.gov/,2020,28676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21085,Grayson County,2020,3993,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1214,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,43.2,https://www.cdc.gov/places/index.html,2018,662447000,https://www.bea.gov/,2020,13704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27163,Washington County,2020,26457,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2477,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.9,https://www.cdc.gov/places/index.html,2018,9752907000,https://www.bea.gov/,2020,99696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29075,Gentry County,2020,797,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,279,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.8,https://www.cdc.gov/places/index.html,2018,231416000,https://www.bea.gov/,2020,3210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30085,Roosevelt County,2020,2823,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,935,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.9,https://www.cdc.gov/places/index.html,2018,429720000,https://www.bea.gov/,2020,4142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/47037,Davidson County,2020,117513,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,24646,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.8,https://www.cdc.gov/places/index.html,2018,63848008000,https://www.bea.gov/,2020,319739,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05125,Saline County,2020,17380,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4138,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.7,https://www.cdc.gov/places/index.html,2018,1991439000,https://www.bea.gov/,2020,49149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/06027,Inyo County,2020,2737,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,816,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.5,https://www.cdc.gov/places/index.html,2018,1205264000,https://www.bea.gov/,2020,9514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13007,Baker County,2020,726,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,280,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.6,https://www.cdc.gov/places/index.html,2018,87742000,https://www.bea.gov/,2020,1841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13175,Laurens County,2020,11600,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2594,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.1,https://www.cdc.gov/places/index.html,2018,1835285000,https://www.bea.gov/,2020,21602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28139,Tippah County,2020,3807,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,854,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.1,https://www.cdc.gov/places/index.html,2018,483157000,https://www.bea.gov/,2020,9916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29189,St. Louis County,2020,169784,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,22765,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,30,https://www.cdc.gov/places/index.html,2018,71640132000,https://www.bea.gov/,2020,441593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42123,Warren County,2020,4760,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1310,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.3,https://www.cdc.gov/places/index.html,2018,1591424000,https://www.bea.gov/,2020,23627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48433,Stonewall County,2020,247,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,71,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.1,https://www.cdc.gov/places/index.html,2018,300714000,https://www.bea.gov/,2020,837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08119,Teller County,2020,1895,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,615,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,22.6,https://www.cdc.gov/places/index.html,2018,858144000,https://www.bea.gov/,2020,13270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19015,Boone County,2020,2461,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,941,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.8,https://www.cdc.gov/places/index.html,2018,967923000,https://www.bea.gov/,2020,12017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22121,West Baton Rouge Parish,2020,4847,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,953,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.5,https://www.cdc.gov/places/index.html,2018,3199431000,https://www.bea.gov/,2020,11319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36069,Ontario County,2020,16178,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1881,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.6,https://www.cdc.gov/places/index.html,2018,5486118000,https://www.bea.gov/,2020,51213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37163,Sampson County,2020,12456,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2554,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.6,https://www.cdc.gov/places/index.html,2018,2053485000,https://www.bea.gov/,2020,27885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39023,Clark County,2020,25521,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4806,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.9,https://www.cdc.gov/places/index.html,2018,4414081000,https://www.bea.gov/,2020,61283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/47183,Weakley County,2020,4340,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1248,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.5,https://www.cdc.gov/places/index.html,2018,1112897000,https://www.bea.gov/,2020,15613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48155,Foard County,2020,112,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,46,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.3,https://www.cdc.gov/places/index.html,2018,48701000,https://www.bea.gov/,2020,829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/16041,Franklin County,2020,1003,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,577,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.8,https://www.cdc.gov/places/index.html,2018,333650000,https://www.bea.gov/,2020,4890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19087,Henry County,2020,2490,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,623,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.2,https://www.cdc.gov/places/index.html,2018,798306000,https://www.bea.gov/,2020,8415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45081,Saluda County,2020,3579,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,910,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38,https://www.cdc.gov/places/index.html,2018,383486000,https://www.bea.gov/,2020,9470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46059,Hand County,2020,232,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,83,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.8,https://www.cdc.gov/places/index.html,2018,185945000,https://www.bea.gov/,2020,1795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48141,El Paso County,2020,187129,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,42144,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.5,https://www.cdc.gov/places/index.html,2018,28974082000,https://www.bea.gov/,2020,299067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55029,Door County,2020,2558,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,684,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.6,https://www.cdc.gov/places/index.html,2018,1176247000,https://www.bea.gov/,2020,25024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08071,Las Animas County,2020,1972,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,719,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29,https://www.cdc.gov/places/index.html,2018,711460000,https://www.bea.gov/,2020,8549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12043,Glades County,2020,2462,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1061,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.4,https://www.cdc.gov/places/index.html,2018,270066000,https://www.bea.gov/,2020,7099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29065,Dent County,2020,2049,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,853,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.6,https://www.cdc.gov/places/index.html,2018,303430000,https://www.bea.gov/,2020,7328,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33013,Merrimack County,2020,13754,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4498,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,26.9,https://www.cdc.gov/places/index.html,2018,8883678000,https://www.bea.gov/,2020,65284,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46023,Charles Mix County,2020,1887,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,437,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.6,https://www.cdc.gov/places/index.html,2018,652724000,https://www.bea.gov/,2020,3912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51113,Madison County,2020,1741,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,806,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.3,https://www.cdc.gov/places/index.html,2018,351765000,https://www.bea.gov/,2020,6112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51183,Sussex County,2020,1772,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,230,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.6,https://www.cdc.gov/places/index.html,2018,337619000,https://www.bea.gov/,2020,4801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13241,Rabun County,2020,2076,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1463,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33,https://www.cdc.gov/places/index.html,2018,466083000,https://www.bea.gov/,2020,12673,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19077,Guthrie County,2020,1025,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,231,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.5,https://www.cdc.gov/places/index.html,2018,457313000,https://www.bea.gov/,2020,5827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31011,Boone County,2020,349,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,136,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.9,https://www.cdc.gov/places/index.html,2018,451375000,https://www.bea.gov/,2020,2634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31085,Hayes County,2020,21,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,34,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.6,https://www.cdc.gov/places/index.html,2018,41260000,https://www.bea.gov/,2020,525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42101,Philadelphia County,2020,461998,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,62531,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.5,https://www.cdc.gov/places/index.html,2018,110734916000,https://www.bea.gov/,2020,689121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48439,Tarrant County,2020,365849,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,76781,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.1,https://www.cdc.gov/places/index.html,2018,108786197000,https://www.bea.gov/,2020,780381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72057,Guayama Municipio,2020,12797,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,514,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,18153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02275,Wrangell City and Borough,2020,368,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,173,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.7,https://www.cdc.gov/places/index.html,2018,94120000,https://www.bea.gov/,2020,1451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19063,Emmet County,2020,917,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,206,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.9,https://www.cdc.gov/places/index.html,2018,363045000,https://www.bea.gov/,2020,4811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19123,Mahaska County,2020,2373,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,470,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.1,https://www.cdc.gov/places/index.html,2018,872648000,https://www.bea.gov/,2020,9893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31127,Nemaha County,2020,584,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,105,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.8,https://www.cdc.gov/places/index.html,2018,702909000,https://www.bea.gov/,2020,3496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38103,Wells County,2020,324,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,84,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.6,https://www.cdc.gov/places/index.html,2018,268583000,https://www.bea.gov/,2020,2517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48133,Eastland County,2020,1890,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1168,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37,https://www.cdc.gov/places/index.html,2018,1096053000,https://www.bea.gov/,2020,10413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72031,Carolina Municipio,2020,49067,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3629,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,76457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20055,Finney County,2020,6274,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1153,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,44.8,https://www.cdc.gov/places/index.html,2018,1995782000,https://www.bea.gov/,2020,13608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20183,Smith County,2020,259,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,89,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.4,https://www.cdc.gov/places/index.html,2018,170789000,https://www.bea.gov/,2020,2230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22075,Plaquemines Parish,2020,4139,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,848,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.6,https://www.cdc.gov/places/index.html,2018,3444860000,https://www.bea.gov/,2020,10251,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27131,Rice County,2020,6405,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1036,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.3,https://www.cdc.gov/places/index.html,2018,2303295000,https://www.bea.gov/,2020,25161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30101,Toole County,2020,228,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,301,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.8,https://www.cdc.gov/places/index.html,2018,285082000,https://www.bea.gov/,2020,2387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48051,Burleson County,2020,2265,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,888,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.4,https://www.cdc.gov/places/index.html,2018,1498704000,https://www.bea.gov/,2020,9258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17133,Monroe County,2020,2700,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,662,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.7,https://www.cdc.gov/places/index.html,2018,923297000,https://www.bea.gov/,2020,14333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26055,Grand Traverse County,2020,9459,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2490,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.9,https://www.cdc.gov/places/index.html,2018,4668753000,https://www.bea.gov/,2020,44492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
